,year,id,oil_price,gas_price,gas_product,oil_product,population
0,1980,AGO,75.97401,5.689913502,9.105606768,7428000.0,7837252.0
1,1981,AGO,67.14143,6.409008439,8.49272939,7158000.0,8106397.0
2,1982,AGO,58.02282,6.56332173,8.405175478,6400000.0,8391507.0
3,1983,AGO,50.38642,5.775166667,8.755391123,8790000.0,8695822.0
4,1984,AGO,45.81844,5.424973629,9.018052857,10100000.0,8997752.0
5,1985,AGO,43.43477,5.097799578,9.105606768,11500000.0,9279230.0
6,1986,AGO,22.21579,4.36528903,9.280714591,13900000.0,9539828.0
7,1987,AGO,27.45986,3.06643038,9.630930236,17500000.0,9756271.0
8,1988,AGO,21.41834,2.703374473,9.674707191,22300000.0,10009071.0
9,1989,AGO,24.86816,2.587838608,9.806038058,22600000.0,10260595.0
10,1990,AGO,30.875,3.246745781,3.35910909,23400000.0,10527351.0
11,1991,AGO,24.95484,3.597694093,3.35910909,24500000.0,10848299.0
12,1992,AGO,23.38595,2.847906118,3.293564386,27200000.0,11209554.0
13,1993,AGO,20.01414,2.793740506,3.244406627,24800000.0,11571646.0
14,1994,AGO,18.26323,2.489883966,3.015004776,27400000.0,11924885.0
15,1995,AGO,19.09535,2.381257384,3.244406627,31200000.0,12287669.0
16,1996,AGO,22.48449,2.29275211,3.244406627,35400000.0,12594769.0
17,1997,AGO,20.3782,2.388709916,3.293564386,36500000.0,12903759.0
18,1998,AGO,13.61725,2.089648734,3.35910909,36000000.0,13180809.0
19,1999,AGO,18.55794,2.086514768,3.408265482,36700000.0,13493220.0
20,2000,AGO,28.50001,3.703765823,3.859376407,36400000.0,13833075.0
21,2001,AGO,23.698,3.844696203,46.83914768,37000000.0,14213087.0
22,2002,AGO,23.71533,3.56332173,55.41532965,44600000.0,14622400.0
23,2003,AGO,26.54107,5.920566456,45.51973507,44900000.0,15050911.0
24,2004,AGO,34.29882,6.070709916,51.45709182,52400000.0,15466855.0
25,2005,AGO,47.25731,9.00903903,56.07503596,62300000.0,15957534.0
26,2006,AGO,55.369,5.77772569,62.01239271,70400000.0,15919845.0
27,2007,AGO,60.11999161,5.77205776,71.31425161,86875235.97,17554585.0
28,2008,AGO,77.78562545,7.077590651,66.30048369,98638586.6,18020668.0
29,2009,AGO,49.50098024,3.125018062,66.63033684,94959049.36,18555115.0
30,2010,AGO,62.7780519,3.537880178,68.08169072,96538323.39,19081912.0
31,2011,AGO,85.17070839,3.023886476,70.80628056,88923698.71,19618432.0
32,2012,AGO,83.75446549,1.995052136,71.55834388,88497049.16,20820525.0
33,2013,AGO,80.31953005,2.740399897,70.95141408,91166744.99,21471618.0
34,1980,ALB,75.97401,5.689913502,2.749192813,1387000.0,2670028.0
35,1981,ALB,67.14143,6.409008439,2.863012897,1875000.0,2718369.0
36,1982,ALB,58.02282,6.56332173,3.081897675,1600000.0,2776547.0
37,1983,ALB,50.38642,5.775166667,3.467134885,1350000.0,2830618.0
38,1984,ALB,45.81844,5.424973629,3.712285836,1400000.0,2888865.0
39,1985,ALB,43.43477,5.097799578,3.458379494,1188000.0,2958438.0
40,1986,ALB,22.21579,4.36528903,3.747307401,1205000.0,3035066.0
41,1987,ALB,27.45986,3.06643038,1.605738732,1181000.0,3111040.0
42,1988,ALB,21.41834,2.703374473,1.270932575,1166000.0,3199821.0
43,1989,ALB,24.86816,2.587838608,1.585251117,1128000.0,3257773.0
44,1990,ALB,30.875,3.246745781,0.802909637,1067000.0,3293487.0
45,1991,ALB,24.95484,3.597694093,0.802909637,845000.0,3285300.0
46,1992,ALB,23.38595,2.847906118,0.786523034,585000.0,3251074.0
47,1993,ALB,20.01414,2.793740506,0.18024548,568000.0,3220513.0
48,1994,ALB,18.26323,2.489883966,0.18024548,535000.0,3173700.0
49,1995,ALB,19.09535,2.381257384,0.18024548,521000.0,3134009.0
50,1996,ALB,22.48449,2.29275211,0.18024548,489000.0,3105100.0
51,1997,ALB,20.3782,2.388709916,0.114700882,360000.0,3083824.0
52,1998,ALB,13.61725,2.089648734,0.114700882,365000.0,3066063.0
53,1999,ALB,18.55794,2.086514768,0.114700882,331000.0,3060544.0
54,2000,ALB,28.50001,3.703765823,0.108917066,317000.0,3060256.0
55,2001,ALB,23.698,3.844696203,0.329853153,296409.6,3064629.0
56,2002,ALB,23.71533,3.56332173,0.329853153,316777.8,3077452.0
57,2003,ALB,26.54107,5.920566456,0.329853153,334506.6,3094582.0
58,2004,ALB,34.29882,6.070709916,0.329853153,333311.4,3110683.0
59,2005,ALB,47.25731,9.00903903,0.329853153,348600.0,3129337.0
60,2006,ALB,55.369,5.77772569,0.329853153,385575.006,3121821.0
61,2007,ALB,60.11999161,5.77205776,0.197911892,319675.164,3132458.0
62,2008,ALB,77.78562545,7.077590651,0.329853153,298800.0,3143291.0
63,2009,ALB,49.50098024,3.125018062,0.329853153,265372.746,3192723.0
64,2010,ALB,62.7780519,3.537880178,0.197911892,540023.232,3204284.0
65,2011,ALB,85.17070839,3.023886476,0.131941261,772650.486,3215988.0
66,2012,ALB,83.75446549,1.995052136,0.112151006,838436.286,2900489.0
67,2013,ALB,80.31953005,2.740399897,0.125345132,847009.356,2897366.0
68,1980,ARE,75.97401,5.689913502,119.295356,82800000.0,1043019.0
69,1981,ARE,67.14143,6.409008439,110.2827315,72900000.0,1071868.0
70,1982,ARE,58.02282,6.56332173,101.6732052,61000000.0,1135688.0
71,1983,ARE,50.38642,5.775166667,105.9780559,56100000.0,1201068.0
72,1984,ARE,45.81844,5.424973629,106.6406639,55500000.0,1268875.0
73,1985,ARE,43.43477,5.097799578,152.7010255,58200000.0,1375998.0
74,1986,ARE,22.21579,4.36528903,153.4522381,65800000.0,1413080.0
75,1987,ARE,27.45986,3.06643038,103.2321691,75400000.0,1500307.0
76,1988,ARE,21.41834,2.703374473,106.2863752,76400000.0,1591081.0
77,1989,ARE,24.86816,2.587838608,124.6116137,95800000.0,1675548.0
78,1990,ARE,30.875,3.246745781,122.7790933,108000000.0,1772586.0
79,1991,ARE,24.95484,3.597694093,145.3802162,125000000.0,1874507.0
80,1992,ARE,23.38595,2.847906118,135.6067591,119000000.0,1984083.0
81,1993,ARE,20.01414,2.793740506,140.4934822,115000000.0,2100183.0
82,1994,ARE,18.26323,2.489883966,157.5970402,117000000.0,2212510.0
83,1995,ARE,19.09535,2.381257384,191.1933146,114000000.0,2408096.0
84,1996,ARE,22.48449,2.29275211,206.4643365,118000000.0,2490339.0
85,1997,ARE,20.3782,2.388709916,218.6811715,117000000.0,2649597.0
86,1998,ARE,13.61725,2.089648734,226.6220923,120000000.0,2827484.0
87,1999,ARE,18.55794,2.086514768,235.1738768,108000000.0,3033837.0
88,2000,ARE,28.50001,3.703765823,243.1148196,117000000.0,3243812.0
89,2001,ARE,23.698,3.844696203,389.3586614,110000000.0,3483984.0
90,2002,ARE,23.71533,3.56332173,421.0905347,104000000.0,3746325.0
91,2003,ARE,26.54107,5.920566456,430.6562762,117000000.0,4046718.0
92,2004,ARE,34.29882,6.070709916,448.7981996,123000000.0,4319585.0
93,2005,ARE,47.25731,9.00903903,450.1176122,126000000.0,4531460.0
94,2006,ARE,55.369,5.77772569,478.353042,131000000.0,4530445.0
95,2007,ARE,60.11999161,5.77205776,494.9116703,129608945.6,4363913.0
96,2008,ARE,77.78562545,7.077590651,528.1278837,133514952.9,4484935.0
97,2009,ARE,49.50098024,3.125018062,500.321262,120145096.6,6938815.0
98,2010,ARE,62.7780519,3.537880178,526.3136904,120249858.8,7511690.0
99,2011,ARE,85.17070839,3.023886476,543.8156997,133423068.4,7890924.0
100,2012,ARE,83.75446549,1.995052136,544.2577019,139619606.7,9205651.0
101,2013,ARE,80.31953005,2.740399897,552.8074957,140436000.0,9346129.0
102,1980,ARG,75.97401,5.689913502,81.92384452,25300000.0,28079852.0
103,1981,ARG,67.14143,6.409008439,82.93246558,25500000.0,28431450.0
104,1982,ARG,58.02282,6.56332173,94.45946332,25200000.0,29007499.0
105,1983,ARG,50.38642,5.775166667,104.5440979,25200000.0,29452293.0
106,1984,ARG,45.81844,5.424973629,114.1787054,24600000.0,29774097.0
107,1985,ARG,43.43477,5.097799578,116.1159233,23600000.0,30238580.0
108,1986,ARG,22.21579,4.36528903,116.9214192,22300000.0,30742334.0
109,1987,ARG,27.45986,3.06643038,92.84786898,22600000.0,31226814.0
110,1988,ARG,21.41834,2.703374473,109.951424,23700000.0,31639671.0
111,1989,ARG,24.86816,2.587838608,116.0598362,24200000.0,32099641.0
112,1990,ARG,30.875,3.246745781,108.729744,25400000.0,32581634.0
113,1991,ARG,24.95484,3.597694093,155.085994,25900000.0,33053092.0
114,1992,ARG,23.38595,2.847906118,157.4478484,29000000.0,33505776.0
115,1993,ARG,20.01414,2.793740506,188.3284631,31100000.0,33955686.0
116,1994,ARG,18.26323,2.489883966,195.6682825,34500000.0,34399024.0
117,1995,ARG,19.09535,2.381257384,215.0148952,37500000.0,34849746.0
118,1996,ARG,22.48449,2.29275211,244.7440009,40800000.0,35266238.0
119,1997,ARG,20.3782,2.388709916,261.7455696,43400000.0,35672976.0
120,1998,ARG,13.61725,2.089648734,272.8572116,44000000.0,36111819.0
121,1999,ARG,18.55794,2.086514768,299.5982773,41700000.0,36522141.0
122,2000,ARG,28.50001,3.703765823,317.4319584,40200000.0,36995376.0
123,2001,ARG,23.698,3.844696203,302.8711648,40000000.0,37260802.0
124,2002,ARG,23.71533,3.56332173,301.947576,39800000.0,37483721.0
125,2003,ARG,26.54107,5.920566456,333.0857136,39000000.0,38045157.0
126,2004,ARG,34.29882,6.070709916,345.3562509,36500000.0,38312336.0
127,2005,ARG,47.25731,9.00903903,340.342483,35000000.0,38804383.0
128,2006,ARG,55.369,5.77772569,341.3320424,34700000.0,38764495.0
129,2007,ARG,60.11999161,5.77205776,336.3842451,33803059.74,39490465.0
130,2008,ARG,77.78562545,7.077590651,333.1516842,32920338.31,39882980.0
131,2009,ARG,49.50098024,3.125018062,319.2318812,32565790.69,40062470.0
132,2010,ARG,62.7780519,3.537880178,310.7216698,31458188.89,40412376.0
133,2011,ARG,85.17070839,3.023886476,300.2983102,29113141.75,40764561.0
134,2012,ARG,83.75446549,1.995052136,290.9304807,27445764.55,41086927.0
135,2013,ARG,80.31953005,2.740399897,283.8056526,26884459.28,41446246.0
136,1980,AUS,75.97401,5.689913502,62.90135645,19800000.0,14642653.0
137,1981,AUS,67.14143,6.409008439,72.48325649,18300000.0,14863594.0
138,1982,AUS,58.02282,6.56332173,80.20323506,18000000.0,15144887.0
139,1983,AUS,50.38642,5.775166667,81.13043098,17700000.0,15369293.0
140,1984,AUS,45.81844,5.424973629,85.60443584,20600000.0,15542677.0
141,1985,AUS,43.43477,5.097799578,108.6724399,24600000.0,15717564.0
142,1986,AUS,22.21579,4.36528903,101.1294954,25300000.0,16021784.0
143,1987,AUS,27.45986,3.06643038,91.62618548,27400000.0,16263003.0
144,1988,AUS,21.41834,2.703374473,94.06955073,26000000.0,16545455.0
145,1989,AUS,24.86816,2.587838608,108.7297405,24500000.0,16811350.0
146,1990,AUS,30.875,3.246745781,125.8332911,28400000.0,17063517.0
147,1991,AUS,24.95484,3.597694093,130.6878709,26900000.0,17295054.0
148,1992,AUS,23.38595,2.847906118,142.2491898,26500000.0,17498839.0
149,1993,AUS,20.01414,2.793740506,153.0750558,24900000.0,17655827.0
150,1994,AUS,18.26323,2.489883966,183.186597,26900000.0,17853430.0
151,1995,AUS,19.09535,2.381257384,203.6405915,25400000.0,18085344.0
152,1996,AUS,22.48449,2.29275211,208.9967896,26600000.0,18320049.0
153,1997,AUS,20.3782,2.388709916,208.1898927,28800000.0,18507065.0
154,1998,AUS,13.61725,2.089648734,200.1797605,27400000.0,18699201.0
155,1999,AUS,18.55794,2.086514768,186.9174223,24500000.0,18939243.0
156,2000,AUS,28.50001,3.703765823,189.9716311,35400000.0,19133087.0
157,2001,AUS,23.698,3.844696203,222.9213586,32700000.0,19420852.0
158,2002,AUS,23.71533,3.56332173,232.2166195,31200000.0,19644551.0
159,2003,AUS,26.54107,5.920566456,239.598734,25500000.0,19919915.0
160,2004,AUS,34.29882,6.070709916,245.9385106,21700000.0,20093218.0
161,2005,AUS,47.25731,9.00903903,270.2091066,22200000.0,20290993.0
162,2006,AUS,55.369,5.77772569,283.2910817,21400000.0,20350449.0
163,2007,AUS,60.11999161,5.77205776,290.0860566,23162851.5,21072500.0
164,2008,AUS,77.78562545,7.077590651,296.5577764,23745619.57,21431800.0
165,2009,AUS,49.50098024,3.125018062,311.6188704,23676011.62,21951700.0
166,2010,AUS,62.7780519,3.537880178,320.6172644,24111659.03,22299800.0
167,2011,AUS,85.17070839,3.023886476,339.6629864,20401763.71,22620600.0
168,2012,AUS,83.75446549,1.995052136,371.1375733,20204785.28,22728254.0
169,2013,AUS,80.31953005,2.740399897,407.0321943,16831854.19,23125868.0
170,1980,AUT,75.97401,5.689913502,13.6640136,1475000.0,7536858.0
171,1981,AUT,67.14143,6.409008439,10.3374903,1338000.0,7584010.0
172,1982,AUT,58.02282,6.56332173,9.54215057,1290000.0,7574614.0
173,1983,AUT,50.38642,5.775166667,8.68167073,1269000.0,7548810.0
174,1984,AUT,45.81844,5.424973629,9.096501161,1205000.0,7551709.0
175,1985,AUT,43.43477,5.097799578,8.387839804,1147000.0,7557283.0
176,1986,AUT,22.21579,4.36528903,7.240883567,1116000.0,7566536.0
177,1987,AUT,27.45986,3.06643038,7.568860518,1060000.0,7570854.0
178,1988,AUT,21.41834,2.703374473,8.304313373,1175000.0,7592903.0
179,1989,AUT,24.86816,2.587838608,8.342837094,1158000.0,7630134.0
180,1990,AUT,30.875,3.246745781,8.435994455,1149000.0,7702904.0
181,1991,AUT,24.95484,3.597694093,8.459809119,1280000.0,7798787.0
182,1992,AUT,23.38595,2.847906118,9.083893398,1180000.0,7773135.0
183,1993,AUT,20.01414,2.793740506,9.859270836,1155000.0,7937920.0
184,1994,AUT,18.26323,2.489883966,9.07969081,1100000.0,7937311.0
185,1995,AUT,19.09535,2.381257384,9.958031648,1036000.0,7940190.0
